ID,label
C7T1P5,1
P0C251,1
Q9BPC3,1
C0JB90,1
Q8JFY1,1
B1P1G7,1
P01445,1
Q5R231,1
P36986,1
P0DMD6,1
P0C8C9,1
P0CB10,1
P0CI13,1
P0DMR9,1
Q9TWF8,1
C0JB79,1
A0A059U906,1
Q9BPB7,1
P85016,1
Q3I5F4,1
P58846,1
P25495,1
P59887,1
P00595,1
P0DKY9,1
D2Y2P6,1
J3S833,1
P0DPM4,1
P86098,1
P0DI88,1
B1P1B1,1
C5J894,1
Q2VBP2,1
Q719L8,1
P59357,1
P0DMB4,1
P22029,1
P19855,1
C7DQB8,1
Q3HXX5,1
P49267,1
P0C174,1
P69497,1
P85033,1
C0LNR2,1
P0C905,1
P0C929,1
E7FL12,1
P84189,1
P0C6R8,1
P46110,1
Q9BPH7,1
Q86SD8,1
B6DD57,1
Q9XYR5,1
C0JAX7,1
D2Y499,1
Q9BPA2,1
D2Y2K4,1
P0DN13,1
P60165,1
Q9IAX6,1
P58804,1
P86532,1
Q2LD49,1
Q9BH86,1
Q9UA91,1
Q7SZV0,1
P30831,1
B1B5J0,1
Q7Z1K7,1
B6DD02,1
P0DJ72,1
B8K1V9,1
P59073,1
Q9PWJ0,1
P86530,1
A0A2I6EDL2,1
P0DJN0,1
B6DCR3,1
P0C1M8,1
Q2I2Q3,1
B6DCV7,1
P0CAS1,1
P81792,1
O93472,1
P0DMW9,1
P61504,1
Q8JFG1,1
Q5K0D5,1
D6C4L5,1
P80076,1
A0A0B5ABE4,1
D9IX97,1
P86258,1
Q9BPD5,1
B1NWR6,1
P0C2D7,1
C0JB78,1
P83080,1
Q3SAX8,1
C5NSL2,1
P82464,1
P0CH58,1
A7L036,1
E7CLN4,1
Q3YAU5,1
P0DN59,1
B1P1A4,1
P0C1Z4,1
Q8UVX1,1
Q8UUI0,1
P60977,1
P84674,1
Q75WG5,1
P79845,1
Q9U655,1
Q8I913,1
P0DJC5,1
W4VSA0,1
P86462,1
P58425,1
P60211,1
L0PJV8,1
P0CAS4,1
P0DN02,1
Q9TVK3,1
Q90495,1
P55902,1
P0C8R8,1
A7X3S0,1
B3EWT5,1
P0C641,1
P83746,1
P0DN16,1
P58691,1
B1P1A8,1
C0HJA8,1
Q7LZT4,1
P0DN58,1
Q5MCS0,1
P0C1N3,1
B1P1F6,1
Q9TVX3,1
P0DMY3,1
G0W2H9,1
Q9U700,1
B6DCJ0,1
Q2NME3,1
Q5EHP2,1
P82141,1
Q9PUG7,1
P0C8E2,1
P69840,1
Q6ITC1,1
Q5MJP4,1
C9DPL5,1
P82226,1
I6S3A0,1
P0DN18,1
P56215,1
P29181,1
Q9N6A4,1
Q9IAM1,1
P00979,1
P0DJ46,1
H1ZZI1,1
P0DKZ5,1
B3EWT6,1
D2Y3T6,1
C0JAV8,1
P01481,1
D2Y2N0,1
P0DMH6,1
P0CB11,1
B3EWU5,1
C0JAS6,1
P0DKZ7,1
P0CY76,1
C0HJV4,1
P85034,1
Q8JGT6,1
Q9PT40,1
D2Y2C6,1
D2Y232,1
P60163,1
P0CY77,1
P0C1B7,1
P0CE79,1
I6RU46,1
A3FM53,1
P0C847,1
H1ZZI5,1
P01533,1
A0A0F7Z3J2,1
Q7YZS9,1
P01408,1
P84017,1
Q9U3Z3,1
Q3YEH5,1
P69838,1
P61542,1
P0C8X4,1
P0C607,1
P0DJQ1,1
P0C667,1
E0Y420,1
Q71QH5,1
B6DCJ1,1
F1CIY9,1
P0CE33,1
P0C6E2,1
Q9BP96,1
C0JAW8,1
P0DL70,1
P23028,1
C7T1P1,1
A1X8C2,1
D9U2A7,1
P0CI82,1
P0C942,1
Q4LCS9,1
A9XDG3,1
C0HJY7,1
P84806,1
P56855,1
B6DCQ9,1
P21790,1
Q86LR2,1
A6MFK9,1
P58608,1
P0DMH9,1
P86466,1
P25674,1
P59870,1
P00622,1
P0CE32,1
D5J9S0,1
E2E4E4,1
P0C2A0,1
R4GUQ3,1
P01397,1
Q91996,1
P58779,1
E5AJX2,1
P0C6R5,1
P0DM68,1
P0C608,1
P58910,1
Q5Y4U8,1
Q9PTL3,1
P0C8D8,1
Q9U662,1
P15226,1
C0KYC5,1
C0JB15,1
G3DT18,1
P0DMX2,1
P0CY72,1
P83562,1
P0C162,1
P60275,1
B6DCT8,1
B5KF99,1
D2Y228,1
C0HJR1,1
P0C6B4,1
P36990,1
Q8AYA4,1
Q9U6X1,1
P01522,1
Q86C49,1
B1P1F4,1
Q66S08,1
Q17231,1
Q967F9,1
B1P1G2,1
P31719,1
P59891,1
C0HKG9,1
C0JB26,1
Q9BPG6,1
B1NWU2,1
Q90Y44,1
P0CH23,1
P0C1Y9,1
Q86QV4,1
P07525,1
P46114,1
W4VS08,1
B7FDI1,1
P83620,1
C0JAT9,1
Q6X5S5,1
Q5UFR8,1
B2CI28,1
Q202J4,1
Q9BP43,1
Q9PS06,1
P0CI16,1
B6DCN7,1
P18618,1
P0C933,1
Q91126,1
Q9DG39,1
D6C4I5,1
Q6PTD4,1
P60259,1
P00987,1
P56569,1
P60254,1
P81597,1
P0DL03,1
P0DN05,1
Q98960,1
P0DKP2,1
P84805,1
B3FIA6,1
B6DCV0,1
Q6T6T2,1
P84694,1
Q8QG88,1
P01400,1
B1P1E1,1
B6DCR9,1
P20897,1
P60276,1
Q9Y0X6,1
P0C255,1
Q9BP69,1
P0CH75,1
P0DJ40,1
C0HJZ0,1
B4XSZ8,1
D2Y2L0,1
P0C8D0,1
A1X8B9,1
P59925,1
Q7LZ61,1
Q6H3D4,1
Q71QH6,1
O77091,1
B5AJT4,1
P0CAS2,1
C0JB55,1
P82972,1
B6DD13,1
Q2XXP3,1
P0CY52,1
A8QL48,1
C0HKY6,1
D2Y101,1
Q9BPH0,1
Q6TPH0,1
Q7T2Q6,1
Q1ELU5,1
D3JWK6,1
P0CY74,1
W4VS46,1
P0C910,1
Q9TWG1,1
P85429,1
P0DJB7,1
Q9PUG9,1
P0CY70,1
P0C246,1
P85267,1
B6DCZ8,1
Q9DEZ9,1
Q2VBP5,1
Q7Z098,1
Q6PTD7,1
Q9YGJ2,1
P60306,1
P69749,1
P59938,1
C7DT09,1
P59868,1
P0C8W3,1
C0HK18,1
B6DD34,1
E2S066,1
O18423,1
B2KTG3,1
D2Y225,1
Q9PS28,1
C0JAQ5,1
A1X8D1,1
Q2PAY4,1
Q8AY47,1
P0DJ76,1
B6DCX2,1
V9ZAY0,1
P0DKZ9,1
Q7LZJ1,1
P0C1N8,1
P14613,1
Q52SK6,1
P58296,1
W4VSI4,1
P0DMA0,1
Q9BH84,1
P86540,1
P85159,1
Q3SB07,1
P01453,1
A0F0C2,1
D5L5Q8,1
D0PX85,1
P0DPM3,1
C0JB74,1
P58787,1
P83345,1
P0C2L4,1
Q9PRW2,1
P86469,1
Q2XXP2,1
P0CH39,1
P0CE34,1
P15167,1
Q7T2Q0,1
Q75WF2,1
J3RY93,1
P01398,1
P0DL01,1
P01413,1
B1P1D7,1
Q9DF52,1
A0A0B4J184,1
Q7T229,1
C0KYC3,1
Q7T045,1
P61914,1
P0C2B0,1
P0DL87,1
Q71QJ2,1
Q86QT3,1
P0DL68,1
P45660,1
P0DJK8,1
D2Y2Q6,1
D5KXH2,1
P63175,1
Q0N4U3,1
F5CPD5,1
B6DD36,1
Q2I2P1,1
P15503,1
P0DL64,1
D2N116,1
G9I930,1
Q2XXR1,1
A0A0A0VBX4,1
A6M934,1
C0HJY6,1
Q9TWR5,1
P83112,1
Q3ZD74,1
C0JAX9,1
P82814,1
P0CF15,1
Q9W728,1
D2Y215,1
D2Y231,1
Q5Y4V7,1
C7DQB7,1
D2Y1Y5,1
P86420,1
P00623,1
Q98957,1
Q2YHJ6,1
P0C8J5,1
P07526,1
C0HKZ8,1
C0H690,1
A8CG78,1
Q1RPS9,1
P00980,1
P83043,1
P0DM72,1
P0C7P6,1
Q3HXZ0,1
P61791,1
B6DCJ6,1
P81694,1
P83224,1
P0C849,1
P86116,1
P0DJE2,1
O73800,1
Q2XXR2,1
B1P1G0,1
P10458,1
D2Y1X6,1
P15224,1
P61507,1
P34073,1
P0DJH4,1
P0DPJ5,1
P0DJC9,1
P01525,1
D6C4I0,1
Q9PS09,1
C0HLF6,1
P81504,1
A6MFL7,1
Q86QV8,1
Q9W7J9,1
P58752,1
P0DM27,1
Q5Y4V9,1
Q7T1M3,1
Q2VBN5,1
B6DCY5,1
P68408,1
J3S830,1
C0JB39,1
P86095,1
B3EWY4,1
Q53B46,1
Q3YEF3,1
P84464,1
P0CH46,1
Q9YGJ0,1
P0DN56,1
Q4JHE1,1
P0DJK7,1
C0JAY0,1
P83251,1
A6MFL5,1
C0HJQ0,1
D2Y2C7,1
Q53B47,1
P58930,1
Q9UAC8,1
P81595,1
P01407,1
Q9W727,1
Q53B56,1
P0DJ39,1
P58920,1
P01390,1
P43685,1
P69769,1
C0JAY4,1
A7X3M9,1
A0A2I6EDL5,1
P85255,1
Q6T5L0,1
P83904,1
P05485,1
C0JAX5,1
C0JB21,1
Q9PSM5,1
Q5Q114,1
P0C8X9,1
E7CLN9,1
Q1A3Q2,1
P0C8B2,1
P60773,1
Q2I2R8,1
P01493,1
P81744,1
D2Y2P5,1
W4VRV3,1
B3FIS3,1
Q3SAF4,1
P0DN62,1
C1KIZ4,1
P84907,1
P15968,1
B6DCW6,1
E3PQQ8,1
P17349,1
Q86DU6,1
D2Y2P8,1
P0DN01,1
A7X3M3,1
Q2I2Q5,1
Q8QG87,1
Q0VTT8,1
P0DJB9,1
P01502,1
Q9BKB7,1
P84692,1
A6MEY4,1
B6DD47,1
A6YR37,1
P60234,1
Q9YGC2,1
P00625,1
Q9PUI1,1
P0DL14,1
F5CPE4,1
P0C7X6,1
P33588,1
P70090,1
P0C5H1,1
P86524,1
P0C295,1
P56207,1
P0CH40,1
A2CJE2,1
P0CAR5,1
P0DI84,1
Q867F4,1
Q7LZ53,1
B6DCL0,1
P0CI07,1
A8HDJ8,1
P60265,1
P01440,1
P61233,1
Q5K0C4,1
J3SDX0,1
P85019,1
Q9BP73,1
Q5WR01,1
Q3BK15,1
P83253,1
P04097,1
P0CI43,1
P61541,1
P0DP12,1
P0C5I6,1
P0C8L9,1
P58841,1
Q9BPD6,1
P85505,1
P01465,1
Q0NZX7,1
Q53B54,1
P81114,1
B4XSY5,1
Q9BPH9,1
D2Y211,1
P81824,1
P86916,1
P13211,1
P05483,1
D5HR51,1
B6DD55,1
Q3YED1,1
P31328,1
P15818,1
C0JAV1,1
P0CI08,1
Q9NJC5,1
Q7M3T3,1
P84190,1
F1CGT6,1
B1P1I2,1
Q1I173,1
Q66S25,1
D2Y498,1
P0C8J1,1
Q5W960,1
P34182,1
C0H691,1
D2Y296,1
B6DCQ3,1
A0A2L0ART2,1
O76963,1
P58808,1
D2Y2E4,1
A7LI90,1
Q91053,1
P0DL69,1
P69940,1
P55904,1
L0GCW2,1
Q5EHP1,1
P0DKM2,1
P0C2D3,1
P85160,1
P81243,1
O93422,1
P85009,1
D2Y243,1
A0A2I6EDN3,1
Q68PH3,1
P01526,1
Q2VBN0,1
P81115,1
P59886,1
Q0NZX6,1
A0A088MIT0,1
Q86C51,1
Q7ZZN9,1
Q9U657,1
Q9BPH4,1
P01452,1
Q7Z1K4,1
C0JB48,1
P0C293,1
P04562,1
P01404,1
P0DM51,1
P86989,1
P81743,1
P0C2L8,1
C0JAZ7,1
P60236,1
P0CE75,1
Q9BP95,1
P80965,1
P0CJ01,1
P69759,1
P22796,1
D2Y2Q5,1
P83476,1
P0CH15,1
P81761,1
P0DJP4,1
Q9BPA3,1
Q6EER2,1
P0DN51,1
P84774,1
B6DCX4,1
A7X4T8,1
P0C248,1
P0DN57,1
A8HDK6,1
A0A0B5A7N1,1
P29179,1
P56853,1
B2KTG2,1
P0CI55,1
P0DJF6,1
P0DM26,1
Q98965,1
P09872,1
D2Y2I3,1
A3R0T9,1
Q66S03,1
P14424,1
P0CY85,1
Q6EER4,1
P0DOZ0,1
Q8JFQ0,1
P60272,1
Q3YEE9,1
P49343,1
P0CB07,1
P58762,1
Q76CA1,1
A6MFK7,1
Q2I2P4,1
W4VSI9,1
E7FL11,1
P0CI59,1
Q10749,1
P0DJF0,1
C0HJF4,1
P0CJ23,1
D5J6X1,1
Q9BPC9,1
C0HJM7,1
B2G331,1
P82227,1
I6S3A5,1
O46028,1
D2Y236,1
C8CK74,1
P0DJE7,1
B6DD35,1
I6RU51,1
B6DCR5,1
B1P1F9,1
E3P6S4,1
P0C6E8,1
C9X4K4,1
P0DJ79,1
C7T187,1
P0DI92,1
P0CE36,1
B3EWF3,1
P58849,1
Q9DGH6,1
Q86SE1,1
A8HDK2,1
P0CE31,1
P24335,1
Q76CA2,1
Q68PH0,1
Q9BPE9,1
P0C2K8,1
P86629,1
S4UKA9,1
C0JB68,1
P0C8V9,1
P0DP46,1
G1AS73,1
P0DJM6,1
F1CJ67,1
P50984,1
P0DJ80,1
D2Y2H3,1
P0C2F2,1
P46111,1
C0HJQ2,1
B3EWS5,1
C0JB45,1
P0C616,1
Q0N4U5,1
P0DL34,1
Q9XZK5,1
H1ZZI9,1
P84508,1
C0HKG7,1
P0CH78,1
B6DD28,1
D2DGD5,1
Q9XZL0,1
C6EVG2,1
P0C2L7,1
Q3SB06,1
P0DN14,1
P83258,1
Q95WD1,1
P19958,1
P86541,1
P0CAQ2,1
B6DD19,1
P81746,1
P86721,1
P0C834,1
Q98995,1
D2Y224,1
Q6T7B5,1
P49271,1
Q9XZK8,1
P81167,1
P58918,1
P86330,1
B3EWG8,1
P80958,1
P0CJ35,1
P0CAR3,1
B4XSZ0,1
P81946,1
B6DCK9,1
Q5Y4V3,1
Q3C257,1
B6DCL1,1
P83660,1
C0JB04,1
P0DKR6,1
P0C349,1
Q1ELU8,1
Q8UW08,1
Q45Z28,1
C0HJM4,1
E0Y419,1
B1P1G1,1
Q7T2I3,1
P01393,1
Q1KY79,1
Q2VBP4,1
A0A2I6EDN0,1
B6DCV5,1
C0HKY4,1
P0CH19,1
D3JWK5,1
P0CJ21,1
C0JAT5,1
C0HKA7,1
P0DPM2,1
C0JB16,1
I6S394,1
F8J2G3,1
P86465,1
Q9BPC8,1
O76201,1
P0CI46,1
P46112,1
P0DN52,1
P85271,1
P0DJ96,1
Q9U651,1
B6DCJ7,1
P85169,1
P81398,1
Q98UF9,1
Q52SK7,1
A0A0B5ADU4,1
D6C4J7,1
C0JB19,1
A0A2I6EDM1,1
P01492,1
P63019,1
P0DL21,1
P0DL06,1
P11060,1
Q90YA6,1
P0C8V4,1
P0CC11,1
A8S6B6,1
B3A0P0,1
Q9BP88,1
P84919,1
P59275,1
Q9PW66,1
P25681,1
P86467,1
D2Y4A0,1
Q53B52,1
Q9I841,1
P0DPG6,1
A7SCE5,1
D9IX98,1
B0VXV2,1
Q5K0E0,1
Q9BP65,1
P17347,1
P84686,1
P59262,1
A8HDJ9,1
Q0GY40,1
Q9XZL5,1
C0JAW4,1
P59896,1
B0VXV0,1
P68415,1
D2Y1Z6,1
Q7YT61,1
Q8AY82,1
P0DMY4,1
P56637,1
G1AS82,1
Q90220,1
P0CI93,1
P0DJL6,1
Q9YGN5,1
P0C8C4,1
Q76CA3,1
D2Y170,1
P0DP95,1
Q9BPJ2,1
Q91507,1
P0DM87,1
P69943,1
P0CB13,1
D2Y2I2,1
P24336,1
D2Y267,1
B3EWT9,1
P84693,1
P23067,1
Q9BPF9,1
P0DMZ2,1
P58426,1
W4VS32,1
W4VSI6,1
P01528,1
Q8AYA3,1
C0HJM9,1
P83559,1
Q7T1T4,1
P0C2L6,1
Q8MMJ7,1
P01483,1
P58916,1
Q8WS88,1
P0DMU0,1
B1P1A5,1
Q6ITB9,1
C9D7R2,1
X5IWT5,1
B1P1J2,1
P83435,1
C0K3N1,1
P0DPR9,1
P0DJK2,1
B6DCJ9,1
P0C904,1
B7FDP2,1
Q5Y4W7,1
Q9BPI5,1
C1KIZ0,1
B6DD15,1
A8HDJ5,1
Q8UUJ1,1
B6DCM7,1
P84689,1
P68413,1
A7X4Q3,1
P0C1W7,1
A3DT44,1
P0C6B6,1
P0DPS3,1
P34128,1
D2Y2N2,1
P01022,1
Q9BPE4,1
P0C8U4,1
Q5Y4Y1,1
W4VRY7,1
P00610,1
C9X4K0,1
J3RY43,1
P0DJ74,1
Q1I167,1
P0C8R7,1
P60273,1
P60207,1
P0DMJ6,1
D2Y2A4,1
B0FXM2,1
Q2XXQ1,1
B6DD11,1
P0CAR8,1
B6DCS8,1
B1P1C8,1
B6DD10,1
Q9TWM7,1
Q6PN86,1
C0JAX2,1
P83234,1
P83490,1
P0DJC7,1
Q8MQL0,1
E7CLN0,1
C0JB85,1
P0DJ35,1
A6YR42,1
P25428,1
P0C8D5,1
B1P1E2,1
Q3YED3,1
A0A0B5ABD9,1
B6DD16,1
P60311,1
P29186,1
P24742,1
A8N285,1
P86422,1
P00626,1
P46115,1
A5A3H4,1
D2Y2H0,1
Q3YEF9,1
Q91509,1
P0DKL7,1
Q7LZS9,1
P0DI89,1
P86538,1
Q9BP49,1
D2Y2B8,1
P0CF14,1
P85018,1
Q9DF56,1
P0CY69,1
F8J2F2,1
Q9NJC7,1
A2CJE5,1
B6DCP0,1
Q9PRP4,1
Q9BP66,1
P13208,1
Q9I8X1,1
P60303,1
Q9XZL2,1
Q3BER3,1
P84837,1
P86522,1
H1ZZI0,1
B1P1B9,1
Q14FJ4,1
O61705,1
P81789,1
Q6H3C5,1
F8RKW0,1
C0JAW0,1
P0DN65,1
C0JAV4,1
W4VRY9,1
P30833,1
D2Y2Q7,1
P0CI53,1
P84497,1
C0JAZ6,1
P62376,1
D2Y2D8,1
Q9W7J3,1
P0DPL2,1
P0C6R7,1
Q7M4K5,1
P58488,1
Q90249,1
B0L0Y5,1
P84470,1
P0C8D6,1
P0DJ68,1
Q45Z25,1
P25668,1
P49269,1
J7H670,1
A5A3H1,1
P81797,1
Q9PUH9,1
P0CY79,1
P0C2D6,1
C0H693,1
Q9U648,1
P0C8B8,1
B1P1H8,1
Q9U660,1
P0CAQ6,1
A0A0B5A7P2,1
P0C8J3,1
Q9TWL9,1
P0DPK9,1
D2Y270,1
B6DD33,1
C0JB02,1
B6DD08,1
W4VRU6,1
A0A1P8NVR4,1
Q9BP98,1
B3FIQ7,1
P0DL36,1
Q76DT2,1
Q1I164,1
P0DL65,1
B6DCU2,1
P0DKM8,1
B1KQ38,0
Q62EZ9,0
P23975,0
Q2SXU7,0
Q5QXV9,0
Q0STC3,0
Q89AA6,0
Q1ZXC9,0
Q0S3G0,0
Q9YEN9,0
Q92055,0
Q5HR81,0
Q6CXL4,0
B8HYL7,0
P0AFN1,0
Q7ZY60,0
Q7N3V2,0
Q6AZL2,0
A7F811,0
P53021,0
Q1Q8I4,0
P21271,0
O42979,0
A1XFW7,0
Q5NVR0,0
Q810D1,0
Q4FPR4,0
A1RFA1,0
Q6YRW7,0
C1DHC2,0
O34750,0
Q71Y64,0
Q9HZ68,0
P57717,0
B1MY00,0
A6U1T5,0
O35019,0
B2U1T3,0
Q6GNV5,0
A9AFZ0,0
Q73X40,0
B5ENA4,0
Q48QI2,0
A7ZWY8,0
Q9FLI7,0
Q2GG13,0
Q1LI13,0
P01723,0
P60490,0
Q6ME32,0
Q89A99,0
B6I3M0,0
Q8CI70,0
P9WNP5,0
P30710,0
C5BB99,0
B2S678,0
Q09287,0
Q8ZTT4,0
Q5DRB4,0
P47791,0
Q5WET7,0
Q82U38,0
Q8YS26,0
A2SPS3,0
Q7VYG2,0
Q9ZUN0,0
A1V1H0,0
C4K7B8,0
B9LJ40,0
Q4FMX4,0
P0AEW2,0
Q12739,0
Q29290,0
B2SXZ9,0
Q32CI5,0
Q8K558,0
A0KGM9,0
Q12Y03,0
A1KRL2,0
B8HCE4,0
Q9BY11,0
P00536,0
Q66A78,0
Q1W668,0
Q9PVE4,0
Q68S16,0
O42871,0
B1HM50,0
P0A7M8,0
Q8PNS8,0
P19163,0
Q76B49,0
P58299,0
Q64752,0
P68249,0
A0QL16,0
B0KFT4,0
Q3T078,0
P82650,0
B0VUW1,0
Q9D0B0,0
Q68WJ7,0
A1VXP5,0
Q3ZUZ8,0
Q6ZS11,0
C1CSF2,0
Q039H8,0
P95596,0
P37860,0
Q91ZB8,0
Q4JAL7,0
Q3C1F9,0
A7TEV4,0
P38346,0
P45341,0
A3M0E6,0
A8X6J7,0
Q59K07,0
A0RUI8,0
P87032,0
Q01782,0
P34233,0
A8EYM7,0
A4IJL3,0
P10255,0
Q05142,0
A4ISR7,0
B8I784,0
Q83R04,0
A1JME2,0
P68749,0
O77797,0
B0BQF0,0
Q6UQ28,0
Q494B7,0
P19070,0
Q9LSE4,0
Q3KPW4,0
Q4USS4,0
A3N319,0
A4QJZ7,0
P45060,0
Q8XMP3,0
E9F7R6,0
B9KJ52,0
Q58561,0
Q8Z6G2,0
P81359,0
P76210,0
Q9VKI3,0
B3R447,0
A6X580,0
C1B042,0
P0A378,0
Q9CCZ4,0
A6VUP6,0
P0A6R6,0
O21436,0
P35310,0
Q7TSN2,0
A8FCF7,0
B9DTS7,0
Q72EQ8,0
Q96PX1,0
Q3SL69,0
P12539,0
Q2JMG5,0
P52462,0
P45902,0
Q10LR9,0
P02896,0
A8WG21,0
A4J119,0
A0AJM6,0
A8Z366,0
Q7VNU1,0
P35604,0
Q09FW2,0
B6ELU0,0
Q8NW74,0
Q1BSM1,0
O10371,0
Q8UJ88,0
Q8Z1U3,0
B7J444,0
Q9XD50,0
O09802,0
O42851,0
A1S7B2,0
Q5HRD6,0
Q2IJ53,0
A6VQG4,0
Q8XE58,0
C0ZUT0,0
B2THM7,0
P28215,0
B1IAA1,0
O42878,0
P63240,0
O74751,0
A0M0E2,0
A5IBK8,0
Q6A900,0
Q9CNH7,0
Q9GAR5,0
A4SD60,0
O14775,0
A5HXS0,0
Q0W4J1,0
O64468,0
P06102,0
Q4LA33,0
P46334,0
B4EWL7,0
A0KXI6,0
P69027,0
A8HY21,0
Q0BKC0,0
O55197,0
Q11PP7,0
C3PBM7,0
O28812,0
P9WNS4,0
A1A1F7,0
Q71S10,0
B0V677,0
P67035,0
Q5JEV6,0
P35511,0
A5EK25,0
A7MYB6,0
Q3AIG9,0
A7FNH7,0
O35263,0
B4RL22,0
B3L230,0
Q9P7B7,0
Q2KI09,0
F4KEM0,0
Q9P6J1,0
Q9CK40,0
P30681,0
B0YB65,0
Q115B3,0
Q6FN88,0
Q7V3K7,0
O30992,0
A7MX36,0
Q1QSZ2,0
A9NBI0,0
Q8R0W0,0
Q59S06,0
Q8R104,0
Q9FI17,0
P0A629,0
O64203,0
Q6N4U7,0
Q4ZQB2,0
Q7VUH3,0
Q92186,0
P36387,0
P0C6Q7,0
Q8E2D1,0
B2U254,0
Q52996,0
Q9X783,0
Q9X5V3,0
Q5FTZ1,0
F1M7Y5,0
P54087,0
B9M7D5,0
P06679,0
Q6D9I8,0
Q3K6A3,0
O27472,0
P0DMS6,0
B1AZI6,0
B1KXT4,0
O05560,0
B2HPD6,0
A4SLY0,0
B3E9W6,0
O60508,0
A8AD50,0
Q66BT8,0
Q9SM41,0
Q8KG15,0
Q34300,0
Q0P464,0
A0JZB9,0
C1CLK9,0
Q5HKB7,0
Q9SDA8,0
Q96BZ4,0
P78318,0
Q5R7U2,0
C3LAM8,0
A2SD35,0
O81223,0
A1T8L1,0
Q501K5,0
B1IMV8,0
A8YUP7,0
B2VK56,0
A6VKA4,0
Q9DCH6,0
Q6A5M9,0
Q69ZS8,0
Q0A9T8,0
A4FBI2,0
Q29M30,0
C3K2K2,0
A8GPD5,0
Q59ST1,0
Q9UGF5,0
A4TM34,0
P86349,0
P54176,0
Q54KJ1,0
Q47WG3,0
Q3T104,0
C4Z1C2,0
Q1CAC8,0
B8D7H6,0
Q27115,0
Q90669,0
Q5HCZ5,0
Q7UDT4,0
P00566,0
Q6G419,0
Q5GSJ0,0
Q9WUW9,0
B5YDT2,0
P45679,0
Q5EB62,0
A4QJT7,0
Q9CJM5,0
Q57742,0
Q8T685,0
B7GT00,0
A8G1E6,0
Q3AXG3,0
Q5PC10,0
P9WMN2,0
Q0C406,0
Q8K934,0
Q11VN3,0
Q7WEU9,0
P29257,0
C5BF39,0
Q74CR8,0
Q9RT38,0
Q80TK0,0
Q6FMT2,0
A3EXG7,0
Q99JB3,0
Q6GHF2,0
Q5R447,0
A5ISQ4,0
Q2GCS4,0
Q8C7Q4,0
Q32EM1,0
C3P598,0
Q62FV6,0
P58723,0
P30024,0
P15870,0
O26060,0
Q5NIC7,0
P84596,0
P53735,0
Q5UPX6,0
A4YCI3,0
Q0A765,0
Q0VCH3,0
Q5FJC0,0
Q5M4T8,0
Q8G1E1,0
P9WKV0,0
O15155,0
Q0W2Y7,0
Q29N70,0
P39801,0
P46352,0
P65180,0
Q55EY8,0
Q8DML6,0
Q9CQ29,0
P13653,0
P49748,0
P29702,0
B1I6K8,0
B3H2E6,0
Q3JC85,0
C0MGG5,0
Q3MB63,0
Q69TB1,0
Q6GDV2,0
Q4QNZ0,0
A4WUK2,0
A8FNW7,0
Q68XT8,0
C1DQA8,0
P03212,0
B2UD46,0
Q01194,0
Q1H0Y6,0
P28365,0
A6W3A0,0
B0VPM5,0
P49301,0
Q00791,0
P54652,0
E2RKN7,0
Q15RT2,0
Q1GGV8,0
C6A011,0
Q721D8,0
B7HJ64,0
A2QK83,0
Q9CNV8,0
Q252T8,0
C3K8E3,0
B1IGZ7,0
P31267,0
B1H0I8,0
A9GZS1,0
Q65EF9,0
O97711,0
Q6ZW31,0
C4L5W3,0
Q1C2C5,0
F1RDG9,0
Q38PS2,0
P39867,0
A5URD0,0
Q974S1,0
P68310,0
B0R9Z1,0
Q8XHL4,0
P80597,0
Q9TUI5,0
A7GP55,0
Q5RBQ4,0
P9WJJ4,0
P0A1F1,0
Q57122,0
B1MMV3,0
P86322,0
P80797,0
B1VKJ1,0
P59076,0
P47403,0
Q9K6K2,0
A6VGZ7,0
A5WGK9,0
O83563,0
Q4R3G2,0
P11068,0
C1CN60,0
Q5HG10,0
A1TZQ0,0
Q5X7J6,0
P16942,0
A8F8N4,0
Q6GAV6,0
O73753,0
Q8NDB2,0
Q12Q07,0
P47620,0
E3XDZ8,0
Q98AV8,0
Q5HRD1,0
P0ABB1,0
B4RFX5,0
Q869Q2,0
Q0TCS1,0
A0R7F6,0
P38644,0
Q54WN8,0
B8EBG0,0
P98025,0
A5VIX2,0
B7JLX2,0
Q6MU19,0
A5U026,0
O20133,0
Q73UJ3,0
B7KEG3,0
Q2SKW6,0
B7IT19,0
Q8CRT4,0
P21889,0
Q92E41,0
Q8V9S6,0
Q7TSH2,0
Q97E93,0
B9DXR0,0
B9DGI8,0
Q4KLT0,0
Q88FH2,0
B1AJD1,0
Q89IB0,0
A9FGC9,0
A1SUI7,0
Q7GF83,0
P98203,0
C0R074,0
O22476,0
Q9WUD9,0
A8YY71,0
Q80A06,0
Q9Z6L2,0
Q75EF0,0
Q5XNS0,0
Q8IIG7,0
Q88K26,0
A9H3J9,0
B5BEY7,0
P18660,0
Q05EQ4,0
Q1QTE5,0
Q12417,0
Q9UGI9,0
Q54215,0
O34927,0
A6V718,0
A7Z6L9,0
B3WAK0,0
P08708,0
E1WGG8,0
Q9XH75,0
P12476,0
A1REZ3,0
P51211,0
P39286,0
Q47WU8,0
Q7A7R9,0
Q666R7,0
Q89BP2,0
Q9Y7L1,0
Q5KR49,0
Q5B0F5,0
Q3IG02,0
Q2NAU8,0
C3MC70,0
P31950,0
Q981K0,0
Q71Y63,0
B7JX63,0
Q9M0B6,0
Q2RMS3,0
Q2SKR7,0
Q13424,0
Q9ULQ1,0
Q9N2G9,0
